x,z,v,alpha,d22,T,l1_r,l2_r,l3_r,l4_r,l5_r,l1_im,l2_im,l3_im,l4_im,l5_im
1.017152230582172,0.0697204402759895,0.488762180449686,3.586432315763194,3.901373601043452e-11,0.9240044214644508,43.974499948975904,-0.9093266368877232,-0.9093266368877232,0.0227404519108254,0.9999999989471738,0.0,0.4160830050711375,-0.4160830050711375,0.0,0.0
1.0169179242680888,0.0696074078610532,0.4898094952461344,3.591071508661644,2.700857073137205e-10,0.9231192403325128,43.38967043452762,-0.9130476513144968,-0.9130476513144968,0.0230469594614946,1.000000020864099,0.0,0.4078529024148587,-0.4078529024148587,0.0,0.0
1.0166841456630202,0.0694932880141472,0.4908601879003199,3.59571862361422,3.7393608078258055e-10,0.9222297720077006,42.810493500316014,-0.9166993925245638,-0.9166993925245638,0.0233587595986251,0.9999999780837444,0.0,0.3995775515315349,-0.3995775515315349,0.0,0.0
1.0164509011689074,0.0693780804553171,0.4919142931865652,3.6003762933021486,4.0257941344230367e-10,0.9213360017225964,42.23692538353959,-0.9202812146398198,-0.9202812146398198,0.0236759660007209,0.9999999921844394,0.0,0.3912575679037159,-0.3912575679037159,0.0,0.0
1.0162181966159918,0.069261786144631,0.4929718424611344,3.6050413527457694,2.4068657256846647e-10,0.9204379127294104,41.668927237689005,-0.9237924626117722,-0.9237924626117722,0.0239986983030468,0.999999988762478,0.0,0.3828935672965908,-0.3828935672965908,0.0,0.0
1.0159860380986212,0.0691444055735899,0.4940328691441175,3.6097149646659616,7.895841011985766e-11,0.919535489256606,41.106458268475336,-0.9272324933933644,-0.9272324933933644,0.0243270782828455,0.9999999761475508,0.0,0.3744861797501665,-0.3744861797501665,0.0,0.0
1.0157544318968974,0.0690259389412892,0.4950974081789986,3.6143976991718976,3.875880650462991e-10,0.9186287161223908,40.54947670266201,-0.9306006749895416,-0.9306006749895416,0.0246612300583539,1.0000000224831955,0.0,0.3660360467449899,-0.3660360467449899,0.0,0.0
1.0155233838036932,0.0689063874700632,0.4961654917822874,3.619087236293967,1.8242673999311702e-10,0.9177175765311903,39.99794453073589,-0.9338963679607916,-0.9338963679607916,0.0250012840694297,1.000000022737514,0.0,0.3575438123755611,-0.3575438123755611,0.0,0.0
1.0152928999237385,0.0687857518338418,0.4972371545212703,3.6237862011638087,5.926812065631357e-10,0.9168020548977236,39.451821747389126,-0.9371189473432494,-0.9371189473432494,0.0253473727746455,0.999999972494968,0.0,0.3490101338968846,-0.3490101338968846,0.0,0.0
1.0150629866731005,0.0686640321853591,0.4983124332614678,3.628495223884636,4.5682843308871526e-10,0.9158821364606424,38.91106593400454,-0.9402678022976751,-0.9402678022976751,0.0256996308641767,0.9999999737059944,0.0,0.3404356844139694,-0.3404356844139694,0.0,0.0
1.014833650057254,0.0685412295295339,0.4993913627120238,3.633211633969765,2.864593754555941e-10,0.9149578054924946,38.37563849643696,-0.9433423185803204,-0.9433423185803204,0.0260581989747975,0.9999999799093532,0.0,0.3318211360533448,-0.3318211360533448,0.0,0.0
